,0,1,2
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,1.2284984e-05,2.4406965e-08,0.00021192314
8,1.075107e-05,1.5685464e-08,0.00022631678
9,5.6287795e-06,1.8360136e-09,0.0003116305
10,3.6811674e-05,4.2113446e-09,0.004235995
11,0.00033691234,6.539944e-07,0.00691059
12,0.00033146385,6.195964e-07,0.0069622803
13,0.00020656682,1.2919232e-07,0.008792303
14,0.00025078125,2.4573734e-07,0.007981856
15,0.00025669404,2.6547343e-07,0.007884703
16,0.00013091763,2.8490682e-08,0.010988817
17,0.00031306842,3.8955886e-07,0.008701446
18,0.00029228954,3.1023242e-07,0.008995785
19,0.00022358506,1.2761545e-07,0.0102626225
20,0.00027045724,2.3982457e-07,0.009333166
21,0.00021971959,1.2044008e-07,0.010334802
22,0.00026339685,2.1967655e-07,0.009440789
23,0.00015873052,4.099003e-08,0.012114892
24,0.0001733941,5.335909e-08,0.011834863
25,0.00017393823,5.3913293e-08,0.011805192
26,0.00023452086,1.451732e-07,0.010175382
27,0.00028977863,2.927381e-07,0.00915703
28,0.00029403227,3.0722188e-07,0.0090844575
29,0.00019699793,8.144394e-08,0.01106502
30,0.00014917993,3.2403552e-08,0.012680997
31,0.0001198988,1.437953e-08,0.015049569
32,0.00032583706,2.8206946e-07,0.011784501
33,0.00016423225,2.7695146e-08,0.017140409
34,0.0002601253,1.2716633e-07,0.013645038
35,0.00017219681,3.239667e-08,0.016708672
36,0.0005224571,4.7197278e-07,0.020948846
37,0.00044711356,2.806994e-07,0.02265703
38,0.0003818405,1.6632882e-07,0.024462907
39,0.00025386162,4.297838e-08,0.029873213
40,0.0006172965,4.7153247e-07,0.030286893
41,0.00044625264,1.6057761e-07,0.035531852
42,0.00041937822,1.306463e-07,0.036578808
43,0.00038093922,9.429684e-08,0.038517267
44,0.00036053476,7.8518234e-08,0.039515447
45,0.00042751912,1.3806984e-07,0.036274157
46,0.00031058682,4.785857e-08,0.042379335
47,0.00071952486,3.3385078e-07,0.05916376
48,0.0005617149,1.4674497e-07,0.06670704
49,0.0013088227,1.3706714e-06,0.07647604
50,0.0017836732,3.2131024e-06,0.078343205
51,0.0009738436,4.3006548e-07,0.1055513
52,0.001039985,3.887635e-07,0.14330138
53,0.0010799533,4.2244156e-07,0.14631645
54,0.0018012817,2.1055005e-06,0.12508579
55,0.0020684653,3.292444e-06,0.117575355
56,0.0010836968,3.8192888e-07,0.16221364
57,0.0017954938,1.0604464e-06,0.2235
58,0.0021536998,1.6279738e-06,0.31180623
59,0.0035769008,6.235851e-06,0.37633944
60,0.0037346547,6.0886255e-06,0.43199685
61,0.003953955,6.4783367e-06,0.47082695
62,0.0028125076,1.89061e-06,0.6026315
63,0.0039977827,5.5546802e-06,0.54609215
64,0.002830591,1.6355465e-06,0.6825701
65,0.0027856196,1.455016e-06,0.71441704
66,0.003927562,4.1273324e-06,0.6702978
67,0.0023418507,7.0138765e-07,0.17500004
68,0.004019561,3.842917e-06,0.7638043
69,0.004437488,5.047367e-06,0.74942505
70,0.0040158927,3.4545744e-06,0.801326
71,0.0038206028,2.807115e-06,0.8308845
72,0.0027616993,9.22039e-07,0.6521
73,0.0024456258,5.9600774e-07,0.2817
74,0.0026047693,7.121953e-07,0.4931
75,0.0030908298,1.2139917e-06,0.96748435
76,0.002439341,5.3850675e-07,0.27970004
77,0.0028413467,7.965446e-07,0.4038
78,0.0025963006,5.676735e-07,0.12719999
79,0.0032222643,1.0786273e-06,0.661
80,0.004337194,2.7652184e-06,1.1563677
81,0.0036132908,1.4555491e-06,1.0438
82,0.0034278333,1.1843022e-06,0.8913
83,0.0036338246,1.3975242e-06,1.0882
84,0.0032386445,9.309219e-07,0.7357
85,0.003127295,8.035952e-07,0.5945
86,0.0034095151,9.839692e-07,0.58930004
87,0.0036642256,1.2120873e-06,0.8299
88,0.0036813996,1.1979138e-06,0.8568
89,0.0035509572,1.0244281e-06,0.69430006
90,0.004527964,2.0978391e-06,1.1605
91,0.004697495,2.2904119e-06,1.2924
92,0.0043494124,1.7233463e-06,1.063
93,0.004105741,1.3876448e-06,0.8927999
94,0.0038220736,1.069789e-06,0.67709994
95,0.0037797415,9.863062e-07,0.5310001
96,0.004819977,1.8292002e-06,0.46379995
97,0.0065410114,4.4825297e-06,1.2404
98,0.0057514114,2.6829623e-06,0.8715
99,0.0065352917,3.8222215e-06,1.3056
100,0.007852705,6.632298e-06,1.9125
101,0.008471516,8.140528e-06,2.1753
102,0.006840076,3.860477e-06,1.5181
103,0.0052982885,1.6062851e-06,0.72560006
104,0.004860935,1.1754901e-06,0.46529996
105,0.005269593,1.4986922e-06,0.7301
106,0.007755734,5.2798455e-06,1.9628
107,0.006673578,3.150248e-06,1.499
108,0.0044389796,7.960105e-07,0.16549996
109,0.00584024,1.8735971e-06,0.8018999
110,0.0060239932,1.9535223e-06,0.66140014
111,0.0064128623,2.3319224e-06,0.87299997
112,0.005193422,1.1198208e-06,0.1722999
113,0.0058569894,1.5186879e-06,0.1258
114,0.008009383,3.975294e-06,0.9745
115,0.008422488,4.428717e-06,1.1581
116,0.0069388775,2.2041481e-06,0.5272998
117,0.00665993,1.8279611e-06,0.37910017
118,0.008235757,3.4698053e-06,0.92709994
119,0.009737951,5.7444113e-06,1.4579
120,0.008112662,3.0046917e-06,0.9011001
121,0.006556458,1.4299544e-06,0.24450018
122,0.0069021843,1.55871e-06,0.024799818
123,0.0072206794,1.7074052e-06,0.1917998
124,0.0116088325,7.820231e-06,1.7160001
125,0.007534428,1.7818653e-06,0.37130007
126,0.0072891796,1.5159897e-06,0.17520012
127,0.0075707464,1.6363684e-06,0.2595002
